,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,1.37,Northern California,624722946600,1481289970390,,https://earthquake.usgs.gov/earthquakes/eventpage/nc10090963,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc10090963&format=geojson,,,,,reviewed,0,29,nc,10090963,",nc10090963,",",nc,",",nearby-cities,origin,phase-data,",15,0.02973,0.02,64,md,earthquake,M 1.4 - Northern California,289,Point,"[-121.9616667, 37.1516667, 7.769]",289
0,2.57,Northern California,624722697750,1481289965460,,https://earthquake.usgs.gov/earthquakes/eventpage/nc10090981,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc10090981&format=geojson,,,,,reviewed,0,102,nc,10090981,",nc10090981,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",53,0.07117,0.06,75,md,earthquake,M 2.6 - Northern California,290,Point,"[-121.7688333, 36.9928333, 14.62]",290
0,1.36,Northern California,624722646290,1481289958701,,https://earthquake.usgs.gov/earthquakes/eventpage/nc264152,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc264152&format=geojson,,,,,reviewed,0,28,nc,264152,",nc264152,",",nc,",",nearby-cities,origin,phase-data,",12,0.03153,0.05,70,md,earthquake,M 1.4 - Northern California,291,Point,"[-122.0348333, 37.1958333, 10.926]",291
0,1.71,Central California,624722553990,1481289953860,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1166801,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1166801&format=geojson,,,,,reviewed,0,45,nc,1166801,",nc1166801,ci669763,",",nc,ci,",",focal-mechanism,nearby-cities,origin,phase-data,",25,0.02432,0.06,58,md,earthquake,M 1.7 - Central California,292,Point,"[-118.656, 37.4623333, 6.361]",292
0,1.23,Northern California,624722421710,1481289948199,,https://earthquake.usgs.gov/earthquakes/eventpage/nc10090961,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc10090961&format=geojson,,,,,reviewed,0,23,nc,10090961,",nc10090961,",",nc,",",nearby-cities,origin,phase-data,",9,0.02613,0.02,133,md,earthquake,M 1.2 - Northern California,293,Point,"[-121.8665, 37.114, 3.271]",293
0,1.62,Northern California,624722242980,1481289944702,,https://earthquake.usgs.gov/earthquakes/eventpage/nc10090967,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc10090967&format=geojson,,,,,reviewed,0,40,nc,10090967,",nc10090967,",",nc,",",nearby-cities,origin,phase-data,",10,0.02973,0.03,181,md,earthquake,M 1.6 - Northern California,294,Point,"[-122.0145, 37.1813333, 19.838]",294
0,1.32,Northern California,624722238130,1481289941044,,https://earthquake.usgs.gov/earthquakes/eventpage/nc10090960,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc10090960&format=geojson,,,,,reviewed,0,27,nc,10090960,",nc10090960,",",nc,",",nearby-cities,origin,phase-data,",15,0.06036,0.04,105,md,earthquake,M 1.3 - Northern California,295,Point,"[-121.7986667, 37.0558333, 6.167]",295
0,1.41,Northern California,624722138350,1481289935830,,https://earthquake.usgs.gov/earthquakes/eventpage/nc10090944,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc10090944&format=geojson,,,,,reviewed,0,31,nc,10090944,",nc10090944,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",29,0.01712,0.08,71,md,earthquake,M 1.4 - Northern California,296,Point,"[-121.6771667, 36.944, 6.957]",296
0,1.25,Northern California,624722025000,1481289924240,,https://earthquake.usgs.gov/earthquakes/eventpage/nc10090946,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc10090946&format=geojson,,,,,reviewed,0,24,nc,10090946,",nc10090946,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",22,0.07477,0.05,75,md,earthquake,M 1.3 - Northern California,297,Point,"[-121.7713333, 36.9961667, 14.067]",297
0,1.52,Northern California,624722008280,1481289917560,,https://earthquake.usgs.gov/earthquakes/eventpage/nc10090945,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc10090945&format=geojson,,,,,reviewed,0,36,nc,10090945,",nc10090945,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",22,0.04234,0.05,58,md,earthquake,M 1.5 - Northern California,298,Point,"[-121.8638333, 37.074, 10.382]",298
0,1.77,Northern California,624721926590,1481289901850,,https://earthquake.usgs.gov/earthquakes/eventpage/nc265433,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc265433&format=geojson,,,,,reviewed,0,48,nc,265433,",nc265433,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",31,0.02342,0.07,50,md,earthquake,M 1.8 - Northern California,299,Point,"[-121.863, 37.1041667, 4.922]",299
0,1.78,Northern California,624721916480,1481289895983,,https://earthquake.usgs.gov/earthquakes/eventpage/nc264151,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc264151&format=geojson,,,,,reviewed,0,49,nc,264151,",nc264151,",",nc,",",nearby-cities,origin,phase-data,",6,0.02523,0.04,262,md,earthquake,M 1.8 - Northern California,300,Point,"[-121.8611667, 37.0965, 5.36]",300
0,1.47,Northern California,624721788060,1481289891190,,https://earthquake.usgs.gov/earthquakes/eventpage/nc10090941,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc10090941&format=geojson,,,,,reviewed,0,33,nc,10090941,",nc10090941,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",24,0.04144,0.04,61,md,earthquake,M 1.5 - Northern California,301,Point,"[-121.6678333, 36.9883333, 3.06]",301
0,1.45,Northern California,624721705640,1481289885383,,https://earthquake.usgs.gov/earthquakes/eventpage/nc263121,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc263121&format=geojson,,,,,reviewed,0,32,nc,263121,",nc263121,",",nc,",",nearby-cities,origin,phase-data,",15,0.05586,0.04,63,md,earthquake,M 1.5 - Northern California,302,Point,"[-121.8016667, 37.0601667, 5.417]",302
0,1.85,Northern California,624721669520,1481289880340,,https://earthquake.usgs.gov/earthquakes/eventpage/nc263373,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc263373&format=geojson,,,,,reviewed,0,53,nc,263373,",nc263373,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",36,0.03423,0.05,73,md,earthquake,M 1.9 - Northern California,303,Point,"[-121.7276667, 36.9755, 13.282]",303
0,1.98,Northern California,624721637800,1481289873130,,https://earthquake.usgs.gov/earthquakes/eventpage/nc263120,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc263120&format=geojson,,,,,reviewed,0,60,nc,263120,",nc263120,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",34,0.07658,0.08,61,md,earthquake,M 2.0 - Northern California,304,Point,"[-121.9091667, 37.0616667, 16.031]",304
0,2.08,Northern California,624721426740,1481289866970,,https://earthquake.usgs.gov/earthquakes/eventpage/nc10090562,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc10090562&format=geojson,,,,,reviewed,0,67,nc,10090562,",nc10090562,",",nc,",",nearby-cities,origin,phase-data,",12,0.05586,0.05,51,md,earthquake,M 2.1 - Northern California,305,Point,"[-121.9208333, 37.1146667, 8.127]",305
0,2.78,"San Francisco Bay area, California",624721400490,1481289861810,,https://earthquake.usgs.gov/earthquakes/eventpage/nc10090540,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc10090540&format=geojson,,,,,reviewed,0,119,nc,10090540,",nc10090540,usp00040wh,",",nc,us,",",focal-mechanism,nearby-cities,origin,phase-data,",34,0.06396,0.08,37,md,earthquake,"M 2.8 - San Francisco Bay area, California",306,Point,"[-122.0665, 37.2731667, 5.243]",306
0,1.45,Northern California,624721348900,1481289853956,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1166800,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1166800&format=geojson,,,,,reviewed,0,32,nc,1166800,",nc1166800,",",nc,",",nearby-cities,origin,phase-data,",8,0.05045,0.04,120,md,earthquake,M 1.5 - Northern California,307,Point,"[-122.05, 37.1926667, 13.804]",307
0,1.83,Northern California,624721023040,1481289850277,,https://earthquake.usgs.gov/earthquakes/eventpage/nc263118,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc263118&format=geojson,,,,,reviewed,0,52,nc,263118,",nc263118,",",nc,",",nearby-cities,origin,phase-data,",29,0.02252,0.08,75,md,earthquake,M 1.8 - Northern California,308,Point,"[-121.7206667, 36.963, 13.753]",308
0,2.84,Northern California,624720777270,1481289841220,,https://earthquake.usgs.gov/earthquakes/eventpage/nc10090539,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc10090539&format=geojson,,,,,reviewed,0,124,nc,10090539,",nc10090539,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",47,0.06486,0.05,66,md,earthquake,M 2.8 - Northern California,309,Point,"[-121.816, 37.046, 10.564]",309
0,1.76,Northern California,624720750260,1481289833940,,https://earthquake.usgs.gov/earthquakes/eventpage/nc10090561,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc10090561&format=geojson,,,,,reviewed,0,48,nc,10090561,",nc10090561,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",30,0.02072,0.05,70,md,earthquake,M 1.8 - Northern California,310,Point,"[-121.7025, 36.9731667, 7.322]",310
0,1.41,Northern California,624720719900,1481289828136,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1166798,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1166798&format=geojson,,,,,reviewed,0,31,nc,1166798,",nc1166798,",",nc,",",nearby-cities,origin,phase-data,",9,0.03243,0.06,123,md,earthquake,M 1.4 - Northern California,311,Point,"[-121.8723333, 37.1195, 4.161]",311
0,1.33,Northern California,624720635370,1481289824591,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1166797,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1166797&format=geojson,,,,,reviewed,0,27,nc,1166797,",nc1166797,",",nc,",",nearby-cities,origin,phase-data,",8,0.05045,0.05,163,md,earthquake,M 1.3 - Northern California,312,Point,"[-121.7105, 37.0025, 8.228]",312
0,2.01,Northern California,624720574280,1481289819840,,https://earthquake.usgs.gov/earthquakes/eventpage/nc263119,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc263119&format=geojson,,,,,reviewed,0,62,nc,263119,",nc263119,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",34,0.03694,0.07,72,md,earthquake,M 2.0 - Northern California,313,Point,"[-121.722, 36.9831667, 10.66]",313
0,1.1,Northern California,624720538610,1481289813669,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1166796,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1166796&format=geojson,,,,,reviewed,0,19,nc,1166796,",nc1166796,",",nc,",",nearby-cities,origin,phase-data,",6,0.03333,0.02,127,md,earthquake,M 1.1 - Northern California,314,Point,"[-121.8745, 37.1175, 3.422]",314
0,1.24,Northern California,624720491050,1481289810193,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1166795,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1166795&format=geojson,,,,,reviewed,0,24,nc,1166795,",nc1166795,",",nc,",",nearby-cities,origin,phase-data,",9,0.06036,0.16,164,md,earthquake,M 1.2 - Northern California,315,Point,"[-122.0188333, 37.1468333, 17.772]",315
0,1.19,Northern California,624720402350,1481289806659,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1166794,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1166794&format=geojson,,,,,reviewed,0,22,nc,1166794,",nc1166794,",",nc,",",nearby-cities,origin,phase-data,",8,0.03153,0.03,113,md,earthquake,M 1.2 - Northern California,316,Point,"[-121.7073333, 36.9828333, 8.752]",316
0,1.45,Northern California,624720220500,1481289803197,,https://earthquake.usgs.gov/earthquakes/eventpage/nc263116,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc263116&format=geojson,,,,,reviewed,0,32,nc,263116,",nc263116,",",nc,",",nearby-cities,origin,phase-data,",19,0.0973,0.05,89,md,earthquake,M 1.5 - Northern California,317,Point,"[-121.7801667, 37.0221667, 14.258]",317
0,1.1,Northern California,624719984020,1481289799326,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1166793,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1166793&format=geojson,,,,,reviewed,0,19,nc,1166793,",nc1166793,",",nc,",",nearby-cities,origin,phase-data,",5,0.02883,0.02,129,md,earthquake,M 1.1 - Northern California,318,Point,"[-121.9581667, 37.1496667, 6.157]",318
0,2.02,Northern California,624719887780,1481289795663,,https://earthquake.usgs.gov/earthquakes/eventpage/nc10090502,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc10090502&format=geojson,,,,,reviewed,0,63,nc,10090502,",nc10090502,",",nc,",",nearby-cities,origin,phase-data,",12,0.06486,0.08,88,md,earthquake,M 2.0 - Northern California,319,Point,"[-121.9445, 37.1056667, 1.74]",319
0,1.68,Northern California,624719880680,1481289791960,,https://earthquake.usgs.gov/earthquakes/eventpage/nc10090472,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc10090472&format=geojson,,,,,reviewed,0,43,nc,10090472,",nc10090472,",",nc,",",nearby-cities,origin,phase-data,",13,0.06937,0.05,139,md,earthquake,M 1.7 - Northern California,320,Point,"[-121.9255, 37.1001667, 11.026]",320
0,1.23,Northern California,624719701500,1481289787946,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1166792,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1166792&format=geojson,,,,,reviewed,0,23,nc,1166792,",nc1166792,",",nc,",",nearby-cities,origin,phase-data,",6,0.03694,0,136,md,earthquake,M 1.2 - Northern California,321,Point,"[-121.9153333, 37.1348333, 2.428]",321
0,1.09,Northern California,624719627420,1481289784290,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1166791,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1166791&format=geojson,,,,,reviewed,0,18,nc,1166791,",nc1166791,",",nc,",",nearby-cities,origin,phase-data,",11,0.03964,0.05,122,md,earthquake,M 1.1 - Northern California,322,Point,"[-121.7028333, 36.9538333, 11.863]",322
0,1.78,Northern California,624719423010,1481289779470,,https://earthquake.usgs.gov/earthquakes/eventpage/nc262636,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc262636&format=geojson,,,,,reviewed,0,49,nc,262636,",nc262636,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",29,0.04324,0.07,45,md,earthquake,M 1.8 - Northern California,323,Point,"[-121.887, 37.12, 4.251]",323
0,1.64,Northern California,624719159690,1481289769324,,https://earthquake.usgs.gov/earthquakes/eventpage/nc263936,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc263936&format=geojson,,,,,reviewed,0,41,nc,263936,",nc263936,",",nc,",",nearby-cities,origin,phase-data,",19,0.07387,0.06,67,md,earthquake,M 1.6 - Northern California,324,Point,"[-121.738, 37.0181667, 4.38]",324
0,1.24,Northern California,624719147860,1481289765550,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1166789,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1166789&format=geojson,,,,,reviewed,0,24,nc,1166789,",nc1166789,",",nc,",",nearby-cities,origin,phase-data,",6,0.01892,0.02,152,md,earthquake,M 1.2 - Northern California,325,Point,"[-121.8563333, 37.1016667, 4.505]",325
0,1.81,Northern California,624719073750,1481289761955,,https://earthquake.usgs.gov/earthquakes/eventpage/nc262622,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc262622&format=geojson,,,,,reviewed,0,50,nc,262622,",nc262622,",",nc,",",nearby-cities,origin,phase-data,",10,0.06216,0.06,174,md,earthquake,M 1.8 - Northern California,326,Point,"[-121.9611667, 37.1116667, 16.513]",326
0,1.1,Northern California,624719055600,1481289757885,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1166788,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1166788&format=geojson,,,,,reviewed,0,19,nc,1166788,",nc1166788,",",nc,",",nearby-cities,origin,phase-data,",9,0.01712,0.04,124,md,earthquake,M 1.1 - Northern California,327,Point,"[-121.6751667, 36.947, 9.157]",327
0,2.01,Northern California,624718866460,1481289753985,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1166787,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1166787&format=geojson,,,,,reviewed,0,62,nc,1166787,",nc1166787,",",nc,",",nearby-cities,origin,phase-data,",17,0.09369,0.04,75,md,earthquake,M 2.0 - Northern California,328,Point,"[-121.793, 37.004, 15.431]",328
0,1.55,Northern California,624718634330,1481289749788,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1166786,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1166786&format=geojson,,,,,reviewed,0,37,nc,1166786,",nc1166786,",",nc,",",nearby-cities,origin,phase-data,",10,0.06577,0.14,189,md,earthquake,M 1.6 - Northern California,329,Point,"[-122.0158333, 37.14, 17.408]",329
0,1.51,Northern California,624718440930,1481289746064,,https://earthquake.usgs.gov/earthquakes/eventpage/nc262610,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc262610&format=geojson,,,,,reviewed,0,35,nc,262610,",nc262610,",",nc,",",nearby-cities,origin,phase-data,",16,0.08739,0.02,76,md,earthquake,M 1.5 - Northern California,330,Point,"[-121.7871667, 36.9993333, 13.078]",330
0,1.6,Northern California,624718171960,1481289738693,,https://earthquake.usgs.gov/earthquakes/eventpage/nc262608,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc262608&format=geojson,,,,,reviewed,0,39,nc,262608,",nc262608,",",nc,",",nearby-cities,origin,phase-data,",10,0.03423,0.05,106,md,earthquake,M 1.6 - Northern California,331,Point,"[-121.8755, 37.1196667, 1.682]",331
0,1.81,Northern California,624718150630,1481289735248,,https://earthquake.usgs.gov/earthquakes/eventpage/nc262597,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc262597&format=geojson,,,,,reviewed,0,50,nc,262597,",nc262597,",",nc,",",nearby-cities,origin,phase-data,",17,0.02252,0.07,74,md,earthquake,M 1.8 - Northern California,332,Point,"[-122.0138333, 37.2093333, 6.608]",332
0,1.78,Northern California,624718108910,1481289731452,,https://earthquake.usgs.gov/earthquakes/eventpage/nc262595,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc262595&format=geojson,,,,,reviewed,0,49,nc,262595,",nc262595,",",nc,",",nearby-cities,origin,phase-data,",21,0.02523,0.06,74,md,earthquake,M 1.8 - Northern California,333,Point,"[-122.0608333, 37.16, 12.549]",333
0,1.69,Northern California,624718093450,1481289727287,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1166784,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1166784&format=geojson,,,,,reviewed,0,44,nc,1166784,",nc1166784,",",nc,",",nearby-cities,origin,phase-data,",16,0.01622,0.07,73,md,earthquake,M 1.7 - Northern California,334,Point,"[-121.6806667, 36.937, 9.947]",334
0,1.2,Northern California,624718019040,1481289723704,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1166783,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1166783&format=geojson,,,,,reviewed,0,22,nc,1166783,",nc1166783,",",nc,",",nearby-cities,origin,phase-data,",10,0.01712,0.05,148,md,earthquake,M 1.2 - Northern California,335,Point,"[-121.681, 36.9395, 9.617]",335
0,1.35,Northern California,624717975750,1481289720196,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1166782,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1166782&format=geojson,,,,,reviewed,0,28,nc,1166782,",nc1166782,",",nc,",",nearby-cities,origin,phase-data,",6,0.02342,0.01,139,md,earthquake,M 1.4 - Northern California,336,Point,"[-121.864, 37.1113333, 3.232]",336
0,1.91,Northern California,624717895600,1481289715380,,https://earthquake.usgs.gov/earthquakes/eventpage/nc262402,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc262402&format=geojson,,,,,reviewed,0,56,nc,262402,",nc262402,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",24,0.02432,0.08,59,md,earthquake,M 1.9 - Northern California,337,Point,"[-121.865, 37.1131667, 4.871]",337
0,1.76,Northern California,624717856210,1481289709312,,https://earthquake.usgs.gov/earthquakes/eventpage/nc262352,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc262352&format=geojson,,,,,reviewed,0,48,nc,262352,",nc262352,",",nc,",",nearby-cities,origin,phase-data,",25,0.02342,0.09,48,md,earthquake,M 1.8 - Northern California,338,Point,"[-121.8621667, 37.1158333, 3.391]",338
0,1.69,Northern California,624717807640,1481289705436,,https://earthquake.usgs.gov/earthquakes/eventpage/nc262351,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc262351&format=geojson,,,,,reviewed,0,44,nc,262351,",nc262351,",",nc,",",nearby-cities,origin,phase-data,",20,0.05225,0.05,64,md,earthquake,M 1.7 - Northern California,339,Point,"[-121.805, 37.0628333, 5.277]",339
0,1.34,Northern California,624717583060,1481289701274,,https://earthquake.usgs.gov/earthquakes/eventpage/nc262350,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc262350&format=geojson,,,,,reviewed,0,28,nc,262350,",nc262350,",",nc,",",nearby-cities,origin,phase-data,",17,0.03333,0.21,108,md,earthquake,M 1.3 - Northern California,340,Point,"[-121.8601667, 37.0826667, 6.302]",340
0,1.36,Northern California,624717564970,1481289697590,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1166781,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1166781&format=geojson,,,,,reviewed,0,28,nc,1166781,",nc1166781,",",nc,",",nearby-cities,origin,phase-data,",6,0.0991,0.02,104,md,earthquake,M 1.4 - Northern California,341,Point,"[-121.9221667, 37.0708333, 15.188]",341
0,1.51,Northern California,624717467410,1481289694051,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1166780,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1166780&format=geojson,,,,,reviewed,0,35,nc,1166780,",nc1166780,",",nc,",",nearby-cities,origin,phase-data,",8,0.04685,0.02,122,md,earthquake,M 1.5 - Northern California,342,Point,"[-121.6645, 36.9931667, 2.522]",342
0,1.47,Northern California,624717417260,1481289690477,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1166779,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1166779&format=geojson,,,,,reviewed,0,33,nc,1166779,",nc1166779,",",nc,",",nearby-cities,origin,phase-data,",12,0.04144,0.06,135,md,earthquake,M 1.5 - Northern California,343,Point,"[-122.0043333, 37.1286667, 13.367]",343
0,1.56,Northern California,624717396300,1481289686551,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1166778,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1166778&format=geojson,,,,,reviewed,0,37,nc,1166778,",nc1166778,",",nc,",",nearby-cities,origin,phase-data,",11,0.02432,0.04,97,md,earthquake,M 1.6 - Northern California,344,Point,"[-122.0006667, 37.1716667, 7.194]",344
0,3.4,Northern California,624717259880,1481289681310,,https://earthquake.usgs.gov/earthquakes/eventpage/nc262349,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc262349&format=geojson,,,,,reviewed,0,178,nc,262349,",nc262349,usp00040wb,",",nc,us,",",focal-mechanism,nearby-cities,origin,phase-data,",51,0.02162,0.08,47,ml,earthquake,M 3.4 - Northern California,345,Point,"[-121.8588333, 37.119, 4.061]",345
0,1.54,Northern California,624717217300,1481289674134,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1166777,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1166777&format=geojson,,,,,reviewed,0,36,nc,1166777,",nc1166777,",",nc,",",nearby-cities,origin,phase-data,",10,0.03604,0.1,91,md,earthquake,M 1.5 - Northern California,346,Point,"[-121.8786667, 37.1178333, 3.191]",346
0,1.47,Northern California,624717154920,1481289670505,,https://earthquake.usgs.gov/earthquakes/eventpage/nc262336,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc262336&format=geojson,,,,,reviewed,0,33,nc,262336,",nc262336,",",nc,",",nearby-cities,origin,phase-data,",27,0.07658,0.07,76,md,earthquake,M 1.5 - Northern California,347,Point,"[-121.9656667, 37.0978333, 16.449]",347
0,1.44,Northern California,624716922300,1481289666223,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1166776,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1166776&format=geojson,,,,,reviewed,0,32,nc,1166776,",nc1166776,",",nc,",",nearby-cities,origin,phase-data,",9,0.02162,0.23,137,md,earthquake,M 1.4 - Northern California,348,Point,"[-121.9711667, 37.1845, 4.794]",348
0,3.1,Northern California,624716663970,1481289661460,,https://earthquake.usgs.gov/earthquakes/eventpage/nc262325,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc262325&format=geojson,,,,,reviewed,0,148,nc,262325,",nc262325,usp00040wa,",",nc,us,",",focal-mechanism,nearby-cities,origin,phase-data,",49,0.06396,0.09,57,ml,earthquake,M 3.1 - Northern California,349,Point,"[-121.9016667, 37.0741667, 11.321]",349
0,2.02,Northern California,624716556550,1481289653870,,https://earthquake.usgs.gov/earthquakes/eventpage/nc262322,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc262322&format=geojson,,,,,reviewed,0,63,nc,262322,",nc262322,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",28,0.02072,0.06,50,md,earthquake,M 2.0 - Northern California,350,Point,"[-121.8593333, 37.1048333, 6.112]",350
0,1.69,Northern California,624716499950,1481289648190,,https://earthquake.usgs.gov/earthquakes/eventpage/nc262400,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc262400&format=geojson,,,,,reviewed,0,44,nc,262400,",nc262400,",",nc,",",nearby-cities,origin,phase-data,",22,0.04775,0.11,48,md,earthquake,M 1.7 - Northern California,351,Point,"[-121.8931667, 37.1148333, 9.031]",351
0,2.79,"San Francisco Bay area, California",624715802710,1481289642900,,https://earthquake.usgs.gov/earthquakes/eventpage/nc262095,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc262095&format=geojson,,,,,reviewed,0,120,nc,262095,",nc262095,usp00040w9,",",nc,us,",",focal-mechanism,nearby-cities,origin,phase-data,",40,0.02793,0.07,39,md,earthquake,"M 2.8 - San Francisco Bay area, California",352,Point,"[-122.0041667, 37.2263333, 7.938]",352
0,1.86,Northern California,624715726300,1481289636589,,https://earthquake.usgs.gov/earthquakes/eventpage/nc262094,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc262094&format=geojson,,,,,reviewed,0,53,nc,262094,",nc262094,",",nc,",",nearby-cities,origin,phase-data,",19,0.07748,0.06,75,md,earthquake,M 1.9 - Northern California,353,Point,"[-121.7563333, 37.0125, 9.75]",353
0,2.11,Northern California,624715676140,1481289631270,,https://earthquake.usgs.gov/earthquakes/eventpage/nc262093,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc262093&format=geojson,,,,,reviewed,0,68,nc,262093,",nc262093,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",28,0.02162,0.08,75,md,earthquake,M 2.1 - Northern California,354,Point,"[-121.7203333, 36.9606667, 13.806]",354
